symbol,detected_at,signal_type,rank,total_score,score_slope,score_volume,score_rsi,score_hold,score_deviation,score_macd,score_weekly,entry_price,exit_price,return_pct,holding_days,rsi_value,volume_ratio,deviation_pct
7916.T,2025-07-30,GC,C,58,20,-15,-5,25,10,8,15,1418,1423,0.3526,5,82.29,0.22,6.74
168A.T,2025-07-07,GC,B,75,10,20,5,25,10,-10,15,1056,1025,-2.9356,5,47.68,1.57,5.83
4433.T,2025-07-01,GC,C,58,20,20,-5,0,0,8,15,1039,1074,3.3686,5,81.22,1.51,9.83
3747.T,2025-07-28,GC,D,35,20,-15,15,25,-15,-10,15,503,463,-7.9523,5,55.17,0.47,18.34
4179.T,2025-07-10,GC,D,33,10,-15,15,25,0,8,-10,354,354,0,5,52.33,0.51,10.66
237A.T,2025-07-29,GC,D,0,-20,-15,-15,0,-10,-10,-10,154.2,159.6,3.5019,5,41.43,0.11,-0.86
6626.T,2025-07-07,GC,C,50,20,-15,15,25,0,-10,15,2054,2086,1.5579,5,62,0.48,13.3
7217.T,2025-07-15,GC,D,25,-20,0,5,25,10,-10,15,385,390,1.2987,5,46.15,0.73,2.52
6871.T,2025-07-21,GC,C,50,20,10,5,25,-15,-10,15,5420,5310,-2.0295,5,47.31,1.27,31.95
1711.T,2025-07-17,GC,D,0,-20,0,-15,25,10,-10,-10,233,234,0.4292,5,27.78,0.88,0.3
7247.T,2025-07-27,GC,C,53,0,0,-5,25,10,8,15,301,301,0,5,70.83,0.88,4.95
9107.T,2025-07-09,GC,D,20,-20,10,15,25,10,-10,-10,2035,2041,0.2948,5,51.89,1.15,1.1
5713.T,2025-07-09,GC,A,100,20,20,15,25,0,8,15,3593,3436,-4.3696,5,63.22,2.09,10.75
166A.T,2025-07-24,GC,B,73,10,20,-5,25,0,8,15,713,737,3.3661,5,75.76,2.99,8.21
3526.T,2025-07-08,GC,C,45,20,0,-15,25,10,-10,15,2754,2832,2.8322,5,39.37,0.72,0.95
5906.T,2025-07-23,GC,D,35,-20,0,15,25,10,-10,15,487,561,15.1951,5,54.39,0.93,3.11
3940.T,2025-07-09,GC,D,0,-20,0,-15,25,0,-10,15,138,134,-2.8986,5,39.13,0.79,10.33
3109.T,2025-07-28,GC,A,83,10,20,-5,25,10,8,15,993,1009,1.6113,5,72.92,2.67,2.83
6167.T,2025-07-31,GC,B,75,20,0,15,25,10,-10,15,765,789,3.1373,5,51.43,0.85,6.54
4996.T,2025-07-07,GC,C,53,-20,0,15,25,10,8,15,799,809,1.2516,5,63.79,1,1.53
8836.T,2025-07-14,GC,B,68,20,0,15,25,-15,8,15,41,42,2.439,5,54.55,0.82,21.64
1692.T,2025-07-17,GC,B,78,20,-15,15,25,10,8,15,500,499.3,-0.14,5,61.9,0.38,5.62
9036.T,2025-07-13,GC,C,55,-20,20,15,25,10,-10,15,874,874,0,5,54.55,4.55,1.5
4956.T,2025-07-22,GC,C,58,20,-15,-5,25,10,8,15,1185,1226,3.4599,5,75.19,0.53,5.34
4664.T,2025-07-21,GC,A,85,20,10,15,25,10,-10,15,578,589,1.9031,5,54.17,1.22,3.99
4933.T,2025-07-08,GC,D,10,-20,10,5,25,10,-10,-10,1633,1630,-0.1837,5,45.48,1.18,0.54
6740.T,2025-07-21,GC,C,55,20,10,-15,25,10,-10,15,18,17,-5.5556,5,40,1.11,6.55
9366.T,2025-07-21,GC,C,48,10,-15,-5,25,10,8,15,821,819,-0.2436,5,76,0.18,2.97
4064.T,2025-07-29,GC,C,45,20,0,-15,25,10,-10,15,1888,1944,2.9661,5,42.31,0.81,7.31
3969.T,2025-07-27,GC,A,100,10,20,15,25,10,8,15,1463,1460,-0.2051,5,66.67,2.71,3.63
6062.T,2025-07-10,GC,B,68,10,-15,15,25,10,8,15,1325,1304,-1.5849,5,68.83,0.66,4.69
8920.T,2025-07-13,GC,C,53,0,10,-5,25,0,8,15,640,660,3.125,5,76.54,1.34,9
9240.T,2025-07-22,GC,D,35,20,-15,15,25,-15,-10,15,505,539,6.7327,5,50,0.5,26.21
4979.T,2025-07-15,GC,C,48,20,10,-5,0,0,8,15,2234,2306,3.2229,5,81.84,1.07,10.8
5189.T,2025-07-13,GC,B,73,10,10,-5,25,10,8,15,1920,1920,0,5,76.03,1.1,3.49
4631.T,2025-07-22,GC,C,53,-20,0,15,25,10,8,15,2908,2961,1.8226,5,51.94,0.92,3.66
7065.T,2025-07-09,GC,B,65,20,0,15,25,0,-10,15,790,794,0.5063,5,67.68,0.96,10.29
6817.T,2025-07-06,GC,D,0,-20,-15,-15,25,-10,-10,15,925,964,4.2162,5,38.17,0.64,-0.7
1786.T,2025-07-16,GC,C,43,10,-15,15,0,10,8,15,375,380,1.3333,5,63.64,0.42,1.77
1659.T,2025-07-02,GC,C,50,10,10,15,25,10,-10,-10,3053,3096,1.4085,5,50.37,1.09,0.8
9060.T,2025-07-29,GC,B,75,20,20,5,25,0,-10,15,4330,4290,-0.9238,3,48.72,1.61,8.81
5461.T,2025-07-21,GC,D,13,10,-15,-15,25,10,8,-10,2098,2119,1.001,5,43.28,0.7,1.21
5282.T,2025-07-20,GC,C,58,-10,20,15,25,10,8,-10,297,303,2.0202,5,63.64,1.7,2.13
2894.T,2025-07-07,GC,B,65,0,10,15,25,10,-10,15,311,311,0,5,55.56,1.29,0.25
7284.T,2025-07-10,GC,B,68,20,-15,15,25,0,8,15,1178,1208,2.5467,5,65.76,0.21,11.05
2694.T,2025-07-31,GC,A,83,0,10,15,25,10,8,15,72,73,1.3889,5,57.14,1.19,1.1
4260.T,2025-07-27,GC,C,43,20,-15,15,15,10,8,-10,430,420,-2.3256,5,65.45,0.41,4.96
2633.T,2025-07-14,GC,C,48,20,-15,-5,25,0,8,15,423.9,430.4,1.5334,5,84.55,0.55,9.51
4902.T,2025-07-13,GC,D,0,10,0,-15,15,-10,-10,-10,444.7,452.3,1.709,5,42.35,0.79,-1.15
1632.T,2025-07-06,GC,C,40,0,-15,15,25,10,-10,15,28925,28805,-0.4149,5,55.43,0.48,3.36
6616.T,2025-07-15,GC,B,68,20,20,-5,25,-15,8,15,1537,1495,-2.7326,5,93.57,3.22,28.88
8331.T,2025-07-28,GC,A,93,20,0,15,25,10,8,15,1390,1379,-0.7914,5,62.44,0.87,7.81
2789.T,2025-07-06,GC,B,63,-20,10,15,25,10,8,15,457,456,-0.2188,5,56.52,1.15,0.92
6291.T,2025-07-24,GC,B,75,10,20,5,25,10,-10,15,1071,1090,1.774,5,45.59,2.23,2.75
6858.T,2025-07-07,GC,D,0,-10,-15,-15,25,10,-10,15,580,600,3.4483,5,21.21,0.41,4.99
4324.T,2025-07-21,GC,D,0,-20,-15,-15,25,-10,-10,-10,2829.5,3000,6.0258,5,29.14,0.55,-5.74
176A.T,2025-07-23,GC,D,0,-20,-15,-15,25,-10,-10,15,1879,1914,1.8627,5,33.33,0.65,-0.81
2112.T,2025-07-21,GC,A,83,20,20,-5,25,0,8,15,382,402,5.2356,5,78.95,1.9,13.7
6099.T,2025-07-03,GC,D,25,0,0,-15,25,10,-10,15,788,813,3.1726,5,36.27,0.87,3.8
7731.T,2025-07-10,GC,D,23,10,10,15,0,-10,8,-10,1437,1410.5,-1.8441,5,50.7,1.49,-0.59
3435.T,2025-07-17,GC,A,85,20,20,15,25,0,-10,15,1348,1309,-2.8932,5,61.68,3.15,14.53
2907.T,2025-07-08,GC,B,65,0,-15,15,25,10,15,15,1225,1262,3.0204,5,51.56,0.69,2.1
7161.T,2025-07-14,GC,B,75,20,0,15,25,10,-10,15,349,341,-2.2923,5,50.91,0.89,6.92
7420.T,2025-07-27,GC,C,58,20,-15,-5,25,10,8,15,1746,1763,0.9737,5,75.09,0.34,7.91
9753.T,2025-07-22,GC,B,75,20,0,15,25,10,-10,15,1127,1157,2.6619,5,65.52,0.74,7.11
9367.T,2025-07-08,GC,C,58,10,20,-5,0,10,8,15,748,800,6.9519,5,78,1.91,3.44
7421.T,2025-07-06,GC,A,93,10,10,15,25,10,8,15,1496,1487,-0.6016,5,59.48,1.34,2
1320.T,2025-07-01,GC,A,100,20,20,15,25,0,8,15,41720,41510,-0.5034,5,66.4,1.86,8.46
4880.T,2025-07-31,GC,C,45,-20,10,15,25,10,-10,15,690,698,1.1594,5,51.92,1.44,2.25
9006.T,2025-07-14,GC,B,73,0,10,15,15,10,8,15,1555,1558.5,0.2251,5,56.23,1.13,2.6
3466.T,2025-07-27,GC,C,55,0,0,15,25,10,-10,15,140300,145800,3.9202,5,50,0.78,1.17
4813.T,2025-07-02,GC,D,0,-20,20,-15,25,-10,-10,-10,691,666,-3.6179,5,28.93,1.62,-13.76
4183.T,2025-07-27,GC,A,93,20,0,15,25,10,8,15,1715.5,1673.5,-2.4483,5,57.05,0.8,7.66
9250.T,2025-07-22,GC,D,0,-20,-15,15,25,-10,-10,-10,1309,1337,2.139,5,51.35,0.37,-0.57
9563.T,2025-07-09,GC,A,100,10,20,15,25,0,15,15,325,338,4,5,58.46,1.68,8.6
5957.T,2025-07-10,GC,B,73,10,0,15,15,10,8,15,595,609,2.3529,5,58.75,0.71,3.79
4705.T,2025-07-23,GC,C,58,0,-15,15,25,10,8,15,813,817,0.492,5,66.67,0.67,2.17
4552.T,2025-07-14,GC,D,13,0,-15,-5,25,-15,8,15,601,665,10.6489,5,73.45,0.65,20.15
1680.T,2025-07-06,GC,D,38,10,-15,-5,25,0,8,15,6271,6347,1.2119,5,82.83,0.67,8.04
6925.T,2025-07-16,GC,C,58,10,10,5,25,10,8,-10,1755,1800.5,2.5926,5,47.2,1.2,1.54
4224.T,2025-07-15,GC,A,83,20,20,-5,25,0,8,15,1710,1777,3.9181,5,78.83,3.65,12.12
7735.T,2025-07-08,GC,B,78,20,10,15,25,-15,8,15,6010,6045,0.5824,5,62.53,1,16.9
9818.T,2025-07-15,GC,B,68,20,-15,15,25,0,8,15,1812,1810,-0.1104,5,55.35,0.15,8.04
5991.T,2025-07-13,GC,B,73,0,0,15,25,10,8,15,1639.5,1632,-0.4575,5,68.93,0.99,4.32
5388.T,2025-07-15,GC,A,83,-10,20,15,25,10,8,15,1060,1055,-0.4717,5,58.25,3.64,1.71
6955.T,2025-07-29,GC,D,8,20,-15,-5,0,-15,8,15,435,432,-0.6897,5,76.74,0.52,18.43
9639.T,2025-07-15,GC,C,50,10,-15,15,25,10,-10,15,2009,2014,0.2489,5,61.98,0.11,3.37
6058.T,2025-07-22,GC,C,40,20,-15,5,25,0,-10,15,1092,1097,0.4579,5,48.44,0.61,14.54
3628.T,2025-07-15,GC,C,53,20,-15,15,25,-15,8,15,585,597,2.0513,5,52.81,0.62,22.33
6562.T,2025-07-16,GC,D,0,0,-15,-15,25,-10,-10,15,1512,1543,2.0503,5,22.27,0.54,-0.38
8999.T,2025-07-20,GC,B,68,10,20,15,15,10,8,-10,558,550,-1.4337,5,62.5,1.69,1.97
9997.T,2025-07-20,GC,C,48,20,0,-5,0,10,8,15,965,961,-0.4145,5,76.54,0.8,7.51
6840.T,2025-07-08,GC,C,40,0,-15,15,25,10,-10,15,264,278,5.303,5,59.57,0.12,7.65
294A.T,2025-07-30,GC,B,78,20,-15,15,25,10,8,15,2167,2199,1.4767,5,65.61,0.61,6.85
5658.T,2025-07-27,GC,C,58,10,-15,5,25,10,8,15,314,314,0,5,48.15,0.65,3.3
8362.T,2025-07-24,GC,B,73,10,20,-5,25,0,8,15,1892,1905,0.6871,5,71.8,1.71,9.01
1579.T,2025-07-03,GC,C,48,20,-15,-5,25,0,8,15,292.6,291.3,-0.4443,5,71.32,0.62,14.43
8050.T,2025-07-09,GC,B,75,20,0,15,25,10,-10,15,2107.5,2117.5,0.4745,5,54.17,0.98,5.44
3371.T,2025-07-03,GC,C,55,20,10,-15,25,10,-10,15,2150,2103,-2.186,5,42.11,1.06,5.47
3636.T,2025-07-20,GC,D,38,-10,10,15,15,10,8,-10,4630,4635,0.108,5,58.62,1.05,1.13
4381.T,2025-07-29,GC,C,50,10,-15,15,25,10,-10,15,493,492,-0.2028,5,54.37,0.23,6.56
2795.T,2025-07-01,GC,C,40,0,-15,15,25,10,-10,15,900,900,0,5,50,0.63,1.58
2937.T,2025-07-23,GC,A,83,20,20,-5,25,0,8,15,1608,1631,1.4303,5,75,2.21,8.77
5992.T,2025-07-15,GC,C,40,20,0,5,25,-15,-10,15,1992,2393,20.1305,5,47,0.81,17.13
3401.T,2025-07-27,GC,A,93,20,10,15,25,0,8,15,1280.5,1295,1.1324,5,67.49,1.1,9.61
9444.T,2025-07-15,GC,D,38,-20,-15,15,25,10,8,15,627,618,-1.4354,5,52.83,0.44,0.85
4845.T,2025-07-20,GC,B,68,10,-15,15,25,10,8,15,418,419,0.2392,5,63.64,0.49,4.26
4586.T,2025-07-21,GC,C,50,20,-15,15,25,0,-10,15,73,71,-2.7397,5,50,0.33,13.43
3979.T,2025-07-31,GC,D,0,10,-15,-15,0,10,-10,-10,394.3,388.8,-1.3949,5,44.58,0.3,1.52
5026.T,2025-07-30,GC,D,20,10,-15,-15,25,10,-10,15,1117,1104,-1.1638,5,34.52,0.14,4.75
3223.T,2025-07-20,GC,B,68,20,-15,15,25,0,8,15,994,1000,0.6036,5,67.57,0.17,9.5
2558.T,2025-07-03,GC,B,73,10,10,-5,25,10,8,15,2573,2623,1.9433,5,85.37,1.12,7.34
6165.T,2025-07-16,GC,D,33,10,20,-5,0,10,8,-10,391,397,1.5345,5,86.67,1.83,4.91
6264.T,2025-07-09,GC,D,30,20,0,-5,25,-15,-10,15,788.5,768.5,-2.5365,5,72.7,0.96,22.36
8410.T,2025-07-10,GC,D,13,-20,-15,15,25,10,8,-10,267.1,266.3,-0.2995,5,55.66,0.65,1.34
4004.T,2025-07-28,GC,D,33,20,-15,-5,25,-15,8,15,3725,3575,-4.0268,5,88.51,0.62,22.26
2726.T,2025-07-28,GC,C,48,20,0,-5,25,-15,8,15,2387.5,2570,7.644,5,84.16,0.81,23.69
4571.T,2025-07-24,GC,C,55,0,0,15,25,10,-10,15,138,141,2.1739,5,57.58,0.76,3.37
4591.T,2025-07-02,GC,C,50,20,-15,15,15,10,-10,15,98,114,16.3265,5,55.56,0.23,4.23
8368.T,2025-07-20,GC,B,73,20,0,-5,25,10,8,15,735,766,4.2177,5,72.22,0.77,7.82
6474.T,2025-07-29,GC,B,78,20,-15,15,25,10,8,15,3265,3265,0,5,64.46,0.34,6.85
3034.T,2025-08-18,GC,A,93,20,0,15,25,10,8,15,2097,2141,2.0982,5,65.73,0.75,7.69
8218.T,2025-07-31,GC,C,58,20,-15,-5,25,10,8,15,3125,3200,2.4,5,84.98,0.49,6.04
7114.T,2025-07-15,GC,D,35,0,10,-15,25,10,-10,15,901,915,1.5538,5,35.34,1.08,7.31
1914.T,2025-08-21,GC,D,0,-20,-15,-15,25,-10,-10,15,655,666,1.6794,5,32.06,0.44,-0.08
3880.T,2025-08-14,GC,C,40,10,-15,15,15,10,-10,15,851,876,2.9377,5,58.33,0.65,1.54
3003.T,2025-08-28,GC,A,93,20,0,15,25,10,8,15,1595,1582,-0.815,5,62.56,0.82,7.43
9639.T,2025-08-13,GC,C,48,10,-15,-5,25,10,8,15,2077,2064,-0.6259,5,75.61,0.27,5.49
7847.T,2025-08-21,GC,C,58,20,-15,-5,25,10,8,15,669,650,-2.8401,5,71.79,0.22,4.91
2910.T,2025-08-05,GC,D,28,-20,0,15,25,10,8,-10,1541,1567,1.6872,5,63.06,0.7,1.14
2816.T,2025-08-28,GC,A,83,0,10,15,25,10,8,15,1412,1415,0.2125,5,66.67,1.1,0.67
7366.T,2025-08-14,GC,B,63,20,0,-5,25,0,8,15,1465,1398,-4.5734,5,71.36,0.83,11.98
157A.T,2025-08-24,GC,B,75,10,20,15,15,10,-10,15,542,536,-1.107,5,52.1,3.95,1.43
8892.T,2025-08-04,GC,D,0,-20,-15,-15,25,-10,-10,15,996,996,0,5,35.46,0.66,-1.18
6844.T,2025-07-10,GC,A,83,20,0,15,25,0,8,15,2224,2355,5.8903,5,63.58,0.77,9.31
5411.T,2025-08-04,GC,C,45,20,20,-15,25,-10,-10,15,1687,1797,6.5205,5,36.28,2.05,-0.63
7458.T,2025-08-13,GC,B,73,20,10,-5,15,10,8,15,1727.5,1746.5,1.0999,5,76.63,1.25,7.18
9319.T,2025-08-10,GC,C,48,20,0,-5,0,10,8,15,1487,1468,-1.2777,5,79.34,0.85,6.92
7081.T,2025-08-19,GC,C,58,20,-15,-5,25,10,8,15,1112,1157,4.0468,5,73.42,0.51,2.35
7277.T,2025-07-08,GC,C,58,10,20,-5,0,10,8,15,303,310,2.3102,5,81.48,2.59,5.35
8566.T,2025-08-21,GC,B,63,10,0,-5,25,10,8,15,5700,5680,-0.3509,5,76.32,0.87,7.3
5660.T,2025-07-10,GC,B,75,10,20,15,15,10,-10,15,1338,1365,2.0179,5,51.28,1.68,0.94
2628.T,2025-08-05,GC,B,73,20,0,-5,25,10,8,15,2088,2135,2.251,5,73.97,0.92,6.62
9853.T,2025-08-31,GC,B,68,10,-15,15,25,10,8,15,928,932,0.431,5,53.66,0.34,1.67
8705.T,2025-08-27,GC,B,65,20,0,5,25,10,-10,15,175,174,-0.5714,5,48.84,0.75,3.44
4331.T,2025-08-04,GC,A,100,10,20,15,25,10,8,15,913,969,6.1336,5,57.52,1.58,5.51
7987.T,2025-08-14,GC,B,63,20,0,-5,25,0,8,15,566,572,1.0601,5,74.75,0.93,9.38
3234.T,2025-07-17,GC,C,40,10,-15,5,25,10,-10,15,134700,135600,0.6682,5,48.89,0.66,1.35
4975.T,2025-08-14,GC,B,68,20,20,-5,25,-15,8,15,4140,4310,4.1063,5,94.23,1.55,24.68
4503.T,2025-08-25,GC,C,48,20,-15,-5,25,0,8,15,1675,1643.5,-1.8806,5,76.27,0.6,14.89
6178.T,2025-08-17,GC,B,73,20,10,-5,25,0,8,15,1519,1524.5,0.3621,5,83.01,1.05,11.01
1659.T,2025-08-05,GC,C,55,10,20,-15,25,10,-10,15,3088,3067,-0.6801,5,40.46,1.57,1.17
9629.T,2025-08-10,GC,B,73,20,0,-5,25,10,8,15,1934,1989,2.8438,5,71.38,0.94,6.71
1793.T,2025-08-28,GC,B,68,20,-15,15,25,0,8,15,1393,1368,-1.7947,5,66.28,0.38,12.19
2790.T,2025-08-04,GC,A,100,20,10,15,25,10,8,15,1860,1898,2.043,5,52.48,1.11,4.81
6147.T,2025-08-11,GC,C,50,10,-15,15,25,10,-10,15,328,323,-1.5244,5,54.17,0.37,4.13
6937.T,2025-08-12,GC,C,53,0,10,-5,15,10,8,15,1395,1396,0.0717,5,84,1.24,1.04
4193.T,2025-08-04,GC,D,28,20,-15,15,0,10,8,-10,2135,2230,4.4496,5,54.88,0.43,3.08
4047.T,2025-08-19,GC,C,55,-20,20,15,25,10,-10,15,897,859,-4.2363,5,60.39,4.72,5.71
4165.T,2025-08-28,GC,D,0,-10,-15,-15,25,-10,-10,15,1118,1078,-3.5778,5,32.99,0.39,-3.83
2664.T,2025-08-13,GC,D,23,10,0,5,0,10,8,-10,2815,2801,-0.4973,5,45.16,0.77,0.64
8999.T,2025-08-06,GC,B,63,10,0,-5,25,10,8,15,568,573,0.8803,5,73.58,0.8,5.28
5351.T,2025-08-05,GC,A,83,20,20,-5,25,0,8,15,1850,1893,2.3243,5,82.69,2.88,11.93
4109.T,2025-08-11,GC,A,85,20,20,15,25,0,-10,15,4180,4210,0.7177,5,60.38,1.87,8.47
9271.T,2025-08-13,GC,A,100,20,20,15,25,10,8,15,482,760,57.6763,5,60.89,1.7,5.33
8697.T,2025-08-28,GC,C,50,20,-15,15,15,10,-10,15,1576,1526,-3.1726,5,55.63,0.58,2.22
9158.T,2025-08-05,GC,D,20,20,20,-15,25,-10,-10,-10,1025,1153,12.4878,5,34.18,9.21,-8.14
5355.T,2025-08-12,GC,D,25,-20,20,-15,25,10,-10,15,601,599,-0.3328,5,40,2.2,0.29
7523.T,2025-08-17,GC,B,68,10,-15,15,25,10,8,15,1073,1090,1.5843,5,69.39,0.44,1.62
5991.T,2025-08-03,GC,B,73,20,10,-5,25,0,8,15,1722.5,1818.5,5.5733,5,81.45,1.11,8.69
6937.T,2025-08-13,GC,C,53,0,0,-5,25,10,8,15,1396,1397,0.0716,5,83.33,0.9,1.09
2445.T,2025-08-28,GC,B,73,20,10,-5,15,10,8,15,357,364,1.9608,5,78.72,1.11,5.88
4966.T,2025-08-31,GC,A,83,20,20,-5,25,0,8,15,10350,10190,-1.5459,5,83.45,2.37,11.24
7872.T,2025-08-27,GC,B,75,10,10,15,25,10,-10,15,588,597,1.5306,5,69.23,1.15,2.09
8230.T,2025-08-14,GC,A,100,10,20,15,25,10,8,15,311,315,1.2862,5,52.38,2.6,0.91
7865.T,2025-08-25,GC,C,55,-10,20,5,25,10,-10,15,565,547,-3.1858,5,47.5,3.19,1.66
4051.T,2025-08-25,GC,D,8,20,-15,-5,0,-15,8,15,6370,6380,0.157,5,85.68,0.61,20.55
1897.T,2025-08-20,GC,D,30,0,-15,5,25,10,-10,15,2808,2822,0.4986,5,49.42,0.69,2.27
2170.T,2025-08-25,GC,C,48,20,-15,-5,25,0,8,15,585,562,-3.9316,5,70.88,0.44,11.3
7278.T,2025-08-20,GC,D,33,20,-15,-5,25,-15,8,15,5210,5230,0.3839,5,72.47,0.38,19.07
7832.T,2025-08-12,GC,C,48,20,10,-5,0,0,8,15,5466,5500,0.622,5,91.64,1.27,14.05
7921.T,2025-08-20,GC,B,63,20,0,-5,25,0,8,15,3905,3830,-1.9206,5,78.91,0.87,14.79
6197.T,2025-08-31,GC,C,45,20,0,-5,25,0,-10,15,485,490,1.0309,5,73.24,0.74,10.82
7749.T,2025-08-07,GC,C,45,0,20,-15,25,10,-10,15,2554,2510,-1.7228,5,41.86,1.77,1.4
2790.T,2025-08-03,GC,A,100,20,20,15,25,10,8,15,1860,1898,2.043,5,65.5,2.39,6.45
5997.T,2025-08-13,GC,B,60,20,-15,15,25,10,-10,15,650,680,4.6154,5,58.02,0.35,7.43
3333.T,2025-08-27,GC,D,30,20,-15,-15,25,10,-10,15,1404,1409,0.3561,5,44.58,0.59,3.78
2255.T,2025-08-20,GC,D,10,0,-15,-15,25,10,-10,15,194,194.6,0.3093,5,40.59,0.67,1.04
7463.T,2025-08-27,GC,B,63,20,0,-5,25,0,8,15,912,913,0.1096,5,74.32,0.78,8.1
7687.T,2025-08-24,GC,D,33,20,-15,-5,25,-15,8,15,571,563,-1.4011,5,88.64,0.52,21.25
4687.T,2025-08-20,GC,C,48,20,-15,-5,15,10,8,15,1399,1370,-2.0729,5,71.83,0.4,6.04
6819.T,2025-08-20,GC,C,50,10,-15,15,25,10,-10,15,504,503,-0.1984,5,51.56,0.33,2.63
3028.T,2025-08-13,GC,D,30,20,0,15,0,-10,-10,15,2342,2373,1.3237,5,56.3,0.85,-0.44
5695.T,2025-08-06,GC,A,83,20,10,-5,25,10,8,15,2180,2177,-0.1376,5,80.51,1.28,5.75
9950.T,2025-08-11,GC,A,93,10,10,15,25,10,8,15,3435,3470,1.0189,5,60.87,1.13,0.97
3151.T,2025-08-20,GC,B,75,10,10,15,25,10,-10,15,1274,1247,-2.1193,5,59.26,1.29,2.5
2674.T,2025-08-24,GC,D,28,20,-15,15,0,10,8,-10,1799,1802,0.1668,5,62.31,0.57,4.31
168A.T,2025-08-18,GC,D,33,10,20,-5,0,-15,8,15,1315,1749,33.0038,5,95.48,78.46,28.6
168A.T,2025-08-19,GC,C,43,20,20,-5,0,-15,8,15,1470,1987,35.1701,5,96.92,17.25,42.81
3048.T,2025-08-06,GC,B,70,-20,10,15,25,10,15,15,1650,1634,-0.9697,5,59.52,1.22,5.1
7256.T,2025-08-20,GC,B,65,20,0,15,25,0,-10,15,110,108,-1.8182,5,52,0.85,13.64
5384.T,2025-08-10,GC,C,55,20,10,-15,25,10,-10,15,2143,2161,0.8399,5,40.46,1.01,6.09
9928.T,2025-08-21,GC,D,35,10,0,-15,25,10,-10,15,1849,1839,-0.5408,5,41.75,0.93,1.63
6418.T,2025-08-28,GC,B,68,20,-15,15,15,10,8,15,1003,1006,0.2991,5,63.83,0.63,4.35
5957.T,2025-08-11,GC,B,73,20,10,-5,25,0,8,15,644,644,0,5,84.21,1.34,10.76
4762.T,2025-08-07,GC,D,20,-20,-15,15,25,10,-10,15,1379,1368,-0.7977,5,60,0.41,2.41
5959.T,2025-08-24,GC,C,48,20,-15,-5,25,0,8,15,961,938,-2.3933,5,81.44,0.58,10.8
4765.T,2025-08-27,GC,A,83,10,0,15,25,10,8,15,647,645,-0.3091,5,61.11,0.92,1.67
4767.T,2025-08-14,GC,D,23,20,-15,-5,15,-15,8,15,371,377,1.6173,5,83.87,0.48,16.81
2211.T,2025-08-13,GC,B,73,20,0,-5,25,10,8,15,2565,2529,-1.4035,5,77.84,0.71,6.15
9927.T,2025-08-21,GC,D,0,-20,-15,-15,25,-10,-10,-10,767,760,-0.9126,5,39.66,0.22,-0.57
130A.T,2025-08-07,GC,C,43,20,-15,15,15,-15,8,15,804,736,-8.4577,5,60.47,0.3,19.35
2652.T,2025-08-18,GC,B,65,20,20,-15,25,10,-10,15,307,329,7.1661,5,44.29,2.05,0.94
9888.T,2025-08-03,GC,B,60,20,-15,15,25,10,-10,15,837,822,-1.7921,5,59.62,0.54,7.03
7812.T,2025-08-20,GC,D,33,20,-15,-5,0,10,8,15,1782,1857,4.2088,5,84.83,0.57,5.77
8291.T,2025-08-18,GC,C,45,10,0,-5,25,10,-10,15,512,514,0.3906,5,70.27,0.94,4.48
6292.T,2025-08-18,GC,B,63,20,0,-5,25,0,8,15,849,849,0,5,86.71,0.81,12.95
8338.T,2025-08-19,GC,C,48,20,0,-5,25,-15,8,15,295,300,1.6949,5,75.32,0.79,19.96
7716.T,2025-08-04,GC,D,35,10,0,-15,25,10,-10,15,1940,2080,7.2165,5,44.04,0.71,2.58
6166.T,2025-08-20,GC,D,35,10,0,-15,25,10,-10,15,335,333,-0.597,5,44.05,0.88,5
147A.T,2025-08-14,GC,A,100,20,20,15,25,0,8,15,985,1060,7.6142,5,60.84,2.47,13.83
3034.T,2025-08-12,GC,B,73,20,20,-5,15,0,8,15,2111,2110,-0.0474,5,74.81,2.13,8.09
7345.T,2025-08-19,GC,C,45,0,20,-15,25,10,-10,15,585,577,-1.3675,5,33.87,1.65,2.74
9837.T,2025-08-06,GC,C,48,20,-15,-5,25,0,8,15,1537,1565,1.8217,5,71.34,0.58,8.17
6419.T,2025-08-10,GC,C,48,20,-15,-5,15,10,8,15,3125,3150,0.8,5,80.17,0.47,6.37
7345.T,2025-08-24,GC,D,25,-20,20,-15,25,10,-10,15,580,579,-0.1724,5,31.75,2.24,1.82
7923.T,2025-08-21,GC,C,48,20,-15,-5,25,0,8,15,763,764,0.1311,5,73.96,0.2,11.34
3546.T,2025-08-25,GC,D,35,10,0,-15,25,10,-10,15,1059,1037,-2.0774,5,44.9,0.79,2.65
2215.T,2025-08-27,GC,D,38,20,-15,-5,15,0,8,15,612,632,3.268,5,80.51,0.24,12.21
7638.T,2025-08-27,GC,B,63,20,0,-5,25,0,8,15,1622,1548,-4.5623,5,78.41,0.72,13.83
6459.T,2025-08-12,GC,A,100,10,20,15,25,10,8,15,1700,1686,-0.8235,5,60.63,3.52,3.46
3361.T,2025-08-13,GC,C,48,10,-15,-5,25,10,8,15,813,813,0,5,74.51,0.65,3.66
2093.T,2025-08-17,GC,D,0,-10,-15,-15,25,10,-10,15,4898,4894,-0.0817,5,43.27,0.12,0.18
4492.T,2025-08-26,GC,A,100,20,20,15,25,0,8,15,505,498,-1.3861,5,52.75,2.36,9.26
4272.T,2025-08-04,GC,A,85,20,10,15,25,10,-10,15,1341,1369.5,2.1253,5,51.87,1.27,1.6
